Headline,Body ID,Stance
Jihadi John UNMASKED: Islamic State killer NAMED as west Londoner Mohammed Emwazi,81,unrelated
ISIL militant 'Jihadi John' named by media,81,unrelated
Islamic State Leader al-Baghdadi “Not Dead”,81,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,81,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,81,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,81,unrelated
Al-Shabaab co-founder confirmed killed by US air strike in Somalia,81,unrelated
Jihadi John ‘identified as British man from West London’,81,unrelated
Jihadi John unmasked: Former Westminster University student was arrested FIVE years ago and put on a terror watch list - but he flew to Syria to join ISIS two years later,81,unrelated
What TBS’s Sped-Up Seinfeld Reruns Tell Us About the Sorry State of America,81,unrelated
Media reports identify Londoner as Islamic State's ‘Jihadi John’,81,unrelated
Rumors of ISIS leader's death debunked,81,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,81,unrelated
Hospital Officials: Kansas City Patient Not Being Treated For Ebola,81,unrelated
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,81,unrelated
ISIS Militant “Jihadi John” Identified As Young West Londoner,81,unrelated
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,81,unrelated
White House fence-jumper made it far deeper into building than previously known,81,unrelated
Penis Spray-Painted on a $2.5 Million Car Was Just for a Prank Video,81,agree
ISIS executioner 'Jihadi John' identified as Mohammed Emwazi,81,unrelated
ISIS leader dead?,81,unrelated
ISIS cracks down on five confirmed Ebola cases among fighters: official,2060,discuss
"No, there aren’t any Ebola cases in Iraq",2060,agree
"Reports Isis fighters have contracted Ebola are 'incorrect', says Iraqi health ministry",2060,agree
ISIS fighters ‘have contracted Ebola’,2060,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2060,agree
HORROR: ISIS Fighters Have Reportedly Contracted Ebola,2060,discuss
Ebola Outbreak 2015 Update: ISIS Fighters May Have Contracted Deadly Virus,2060,discuss
ISIS Getting Ebola,2060,disagree
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,2060,discuss
Iraqi Official Dismisses ‘Unfounded’ Reports That ISIS Fighters Have Ebola,2060,agree
WHO ‘probing’ whether ISIS fighters got Ebola,2060,discuss
"ISIS Militants Have Contracted Ebola: Iraqi, Kurdish Media Reports",2060,discuss
Iraqi media: ISIS militants have contracted Ebola,2060,discuss
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",2060,discuss
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,2060,agree
Officials Refute Iraqi Media Reports That ISIS Members Have Contracted Ebola In Mosul,2060,agree
ISIS Militants Allegedly Contracted Ebola,2060,discuss
Weaponized Ebola? ISIS Militants Said To Contract Deadly Virus,2060,discuss
Has Ebola infected Isis militants in Mosul?,2060,discuss
Is Ebola Virus Spreading Among ISIS Militants? Reports Claim Jihadists Seeking Cure at Mosul Hospital,2060,discuss
Iraqi and Kurdish media reports cases of Ebola among Islamic State fighters in Mosul,2060,discuss
Daash Ebola transferred to Mosul {Google Translate],2060,disagree
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2060,discuss
IRAQI AND KURDISH MEDIA REPORTS: ISIS FIGHTERS HAVE CONTRACTED EBOLA,2060,discuss
WHO investigates media reports ISIS fighters contracted Ebola,2060,discuss
WHO says reports of suspected Ebola cases in Iraq are untrue,2060,agree
Fears Islamic State could launch EBOLA attack on Britain after fighters 'contract virus',2060,discuss
Iraqi media says ISIS militants have contracted Ebola,2060,discuss
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2530,discuss
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",2530,discuss
Nigeria says ceasefire agreed with Boko Haram,2530,discuss
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2530,discuss
Boko Haram denies truce to release kidnapped schoolgirls,2530,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2530,discuss
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,2530,discuss
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2530,discuss
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",2530,discuss
Nigeria Boko Haram blamed for raids despite truce claim,2530,discuss
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",2530,discuss
"Boko Haram claims to have German hostage, denies ceasefire",2530,discuss
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2530,discuss
Nigeria says it has deal with Boko Haram to release kidnapped girls,2530,discuss
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,2530,discuss
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2530,discuss
Insurgents killed in Nigeria despite alleged truce with Boko Haram,2530,discuss
Reports: Boko Haram may release schoolgirls as part of deal,2530,discuss
Boko Haram Denies Nigeria Cease-Fire Claim,2530,discuss
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2530,discuss
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",2530,discuss
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,2530,discuss
Boko Haram denies it has agreed ceasefire,2530,discuss
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,2530,discuss
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2530,discuss
Nigeria and Boko Haram 'agree ceasefire and girls' release',2530,discuss
Boko Haram denies ceasefire claim by Nigeria's government,2530,discuss
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,2530,discuss
"Boko Haram agrees to ceasefire, release of school girls",2530,discuss
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2530,discuss
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",2530,discuss
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,2530,discuss
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,2530,discuss
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",2530,discuss
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",2530,discuss
"Despite ceasefire announcement, new Boko Haram attacks reported",2530,discuss
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,2530,discuss
Boko Haram ceasefire ignored as violence flares in Borno state,2530,discuss
"Boko Haram denies truce, says kidnapped girls married",2530,discuss
ISIL video claims beheading of kidnapped journalist James Foley,115,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,115,unrelated
Journalist James Wright Foley reportedly beheaded by ISIS,115,unrelated
Isis claims to behead US journalist,115,unrelated
ISIS Beheads American Journalist,115,unrelated
American hostage in Yemen freed in military raid-Defence Ministry,115,unrelated
The Internet Tried To Make Axl Rose Its Latest Death Hoax Victim,115,unrelated
"Ann Arbor pizza delivery driver surprised with $2,000 tip",115,unrelated
Missing American journalist reportedly beheaded by Islamic State ,115,unrelated
Judd Nelson rebuffs Internet rumors that he died of a drug overdose.,115,unrelated
"Sick Kansas City man said not to have Ebola, U.S. plans new steps to fight virus",115,unrelated
Pure Evil: Islamic State Beheads American Journalist James Wright Foley,115,unrelated
"Rare Case: Seven Bosnian Girls, Aged 13 And 14, Fall Pregnant After Five-Day School Trip; Parents Outraged After School Cites 'Parental Neglect'",115,unrelated
Islamic State using 'SCORPION bombs' to terrorise victims,115,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,115,unrelated
Isis militants claim to have killed US journalist James Foley,115,unrelated
Terrorism fears rise amid reports of stolen jetliners,115,unrelated
Who Is Michael Zehaf-Bibeau? Ottawa Shooter Suspect Identified By Canadian Officials ,115,unrelated
Kim Jong-Un 'bans the name Kim Jong-un',115,unrelated
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",115,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,115,unrelated
ISIS Beheading of U.S. Journalist James Foley Posted to YouTube,115,unrelated
ISIL allegedly kills US journalist in video,115,unrelated
Al Qaida hostage killed in raid,115,unrelated
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",115,unrelated
ISIS Beheads Kidnapped Photojournalist James Wright Foley in Horrific Video Message to the U.S.,115,unrelated
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,115,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,115,unrelated
BREAKING NEWS: ISIS beheads missing American journalist James Wright Foley as warning to US to cease action in Iraq,115,unrelated
ISIS Appears To Behead American Photojournalist In YouTube Video,115,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,115,unrelated
Watch: US marine survives Taliban sniper headshot in Afghanistan,115,agree
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,115,unrelated
"Luke Somers, American Hostage, Is Killed During Rescue Attempt in Yemen, U.S. Official Says",115,unrelated
BREAKING: British-born hostage 'KILLED in failed rescue attempt',115,unrelated
Obama Denounces James Foley's Execution: 'Today The Entire World Is Appalled',115,unrelated
"No, Saudi TV Did Not Blur Out Images of Michelle Obama",115,unrelated
"Yemen says U.S. man freed, sister says he’s dead",115,unrelated
American hostage killed in rescue attempt in Yemen - senior official,115,unrelated
"James Foley: American Journalist, James Wright Foley Beheaded in New ISIS Video [Breaking News]",115,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',115,unrelated
Nun Gives Birth To Baby Boy After Suffering Intense Stomach Pains,115,unrelated
ISIS Reportedly Beheads American Photojournalist in Iraq,115,unrelated
"A message from Jim's mom, Diane Foley:",115,unrelated
Video Purports to Show Beheading of American Journalist,115,unrelated
U.S. Hostage Luke Somers Killed During Yemen Rescue Bid: Family,115,unrelated
New iOS 8 bug can delete all of your iCloud documents,115,unrelated
"A Vice Guide To Spending $300,000 On Dinner",115,unrelated
20 year old burger? McDonald's burger purchased in 1995 hasn't aged a bit,115,unrelated
"Obama, Outraged Over Beheading, Vows to Stay on Course",115,unrelated
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,115,unrelated
Luke Somers: British-born photojournalist 'killed by al-Qaeda after failed rescue attempt in Yemen',115,unrelated
ISIS Militants Allegedly Contracted Ebola,115,unrelated
ISIL Beheads American Photojournalist in Iraq,115,unrelated
Mum faces real-life Sophie's Choice – as she tries to sell her son to fund daughter's care,115,unrelated
Luke Somers' sister says he was killed in failed Yemen rescue attempt,115,unrelated
Fears journalist James Wright Foley beheaded by Islamic State jihadists in ‘message’ to United States,115,unrelated
"James Wright Foley, Kidnapped Journalist, Apparently Executed by ISIS",115,unrelated
Video: Marine survives Taliban sniper headshot thanks to helmet,115,agree
"Video showing American journalist beheaded believed real, officials and family say",115,unrelated
"US hostage 'murdered' by militants in Yemen, says Hagel",115,unrelated
"No, Banksy Didn't Create That 'Charlie Hebdo' Tribute Cartoon, But That Doesn't Mean You Can't Appreciate It",115,unrelated
Watch: ISIS Claims to Have Captured U.S. Airdropped Weapons,115,unrelated
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,115,unrelated
ISIS Seemingly Beheaded American Journalist James Wright Foley,115,unrelated
Video shows ISIL beheading of photojournalist James Foley,115,unrelated
"'American bombing had signed my death certificate': Missing US journalist James Wright Foley goes unflinching to his death as ISIS behead him in horrific video, as a warning to Obama",115,unrelated
Islamic State claims to have beheaded American journalist,115,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,115,unrelated
Obama denounces killing of journalist James Foley and pledges ‘justice’,115,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,115,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",115,unrelated
Watch: US Marine saved by helmet after being shot by Taliban sniper,115,agree
Soldier shot near Canadian parliament building,115,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,115,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,115,unrelated
Islamic State militants claim to behead missing American journalist,115,unrelated
US officials: Video shows American's execution,115,unrelated
Islamic State releases video apparently showing the beheading of missing US journalist James Foley,115,unrelated
Another American hostage at risk by Islamic state,115,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,115,unrelated
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",115,unrelated
US hostage Luke Somers dies after rescue bid,115,unrelated
"ISIS beheads American photo-journalist James Wright Foley, threatens more to come",115,unrelated
Militant Group Says It Killed American Journalist in Syria,115,unrelated
BREAKING NEWS: British-born U.S. photojournalist held hostage by al-Qaeda killed in failed rescue attempt in Yemen,115,unrelated
"Luke Somers Dies In Rescue Attempt, Sister Says; Yemeni Defense Ministry Says Unnamed US Hostage Freed",115,unrelated
ISLAMIC STATE BEHEADS MISSING AMERICAN JOURNALIST JAMES WRIGHT FOLEY,115,unrelated
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,115,unrelated
Islamic State claims it executed American photojournalist James Foley,115,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',115,unrelated
Audio recording allegedly captures moment Michael Brown was shot,115,unrelated
#ISIS beheads photojournalist James Wright Foley in a massage to US to end its intervention in #Iraq.,115,unrelated
James Foley remembered as 'brave and tireless' journalist,115,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,115,unrelated
BREAKING: ISIS Beheads American Journalist James Wright Foley,115,unrelated
ISIS Beheads American Journalist James Foley in Video Message to U.S.,115,unrelated
Islamic State Militants Claim to Have Beheaded US Journalist James Wright Foley,115,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,115,unrelated
ISIS Reportedly Beheads U.S. Journalist James Wright Foley on Camera,115,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,115,unrelated
Video Purports To Show Beheading Of U.S. Journalist By Militants,115,unrelated
6 Islamist militants killed in US attack in Somalia,115,unrelated
"Video Appears to Show Beheading of Journalist James Foley, Who Went Missing in Syria",115,unrelated
"Islamic State, in video titled ""A Message to America,"" beheads American journalist James Wright Foley who was kidnapped in 2012",115,unrelated
Texas plumber's truck on front line of Syria war,244,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",244,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),244,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,244,unrelated
Nigeria Boko Haram blamed for raids despite truce claim,244,unrelated
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,244,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,244,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,244,unrelated
Google Said to Buy Redwood City Offices for $585 Million,244,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,244,unrelated
"Boko Haram Denies Ceasefire, Says Kidnapped Girls Are Now Married",244,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",244,unrelated
"FIDEL CASTRO DEATH WATCH: RUMORS HEAT UP, CUBA DENIES",244,unrelated
Nigeria says it has deal with Boko Haram to release kidnapped girls,244,unrelated
HBO in talks with Apple to be launch partner for coming web service 'HBO Now',244,unrelated
Luke Somers 'killed in failed rescue attempt in Yemen',244,unrelated
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",244,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,244,unrelated
Boko Haram denies it has agreed ceasefire,244,unrelated
"Boko Haram agrees to ceasefire, release of school girls",244,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",244,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",244,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",244,unrelated
Hundreds of Palestinians flee floods in Gaza as Israel opens dams,244,unrelated
NYC High School Student Nicknamed ‘Teen Wolf’ Made $72 Million On Stock Market,244,unrelated
#RIPFidel fuels false rumors of Cuban leader's death after another Fidel Castro dies,244,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,244,unrelated
Boko Haram ceasefire ignored as violence flares in Borno state,244,unrelated
'They ate through the ceilings and pooped on the keyboards': Rats are 'taking over' Vogue's new World Trade Center office and Anna Wintour 'no longer wants to work there',244,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,244,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,244,unrelated
Nigeria Claims Boko Haram Will Release the Kidnapped Schoolgirls,244,unrelated
Reports: Boko Haram may release schoolgirls as part of deal,244,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",244,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",244,unrelated
"Boko Haram Could Release Kidnapped Girls, Nigerian Officials Say",244,unrelated
WATCH: Twitter catches fire amid rumors of Fidel Castro’s death,244,unrelated
"Boko Haram Cease-Fire: Abducted Nigerian Schoolgirls To Be Released, Officials Say",244,unrelated
Nigeria announces truce with Boko Haram; fate of schoolgirls unclear,244,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",244,unrelated
Meet the X-BOY: Electric shock turns kid into MAGNETO,244,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,244,unrelated
Continuing Violence Puts Boko Haram Ceasefire In Jeopardy,244,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",244,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",244,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",244,unrelated
Man who slaps people around the head for sneezing hunted by police,244,unrelated
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,244,unrelated
Confusion as Cuba’s Castro mourned instead of Kenya’s Fidel,244,unrelated
Mystery man slaps shoppers around head for sneezing,244,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,244,unrelated
"Fidel Castro Rumors Sweep Internet, But No Sign in Cuba",244,unrelated
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,244,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,244,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,244,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",244,unrelated
"Boko Haram leader denies ceasefire deal, says 200 abducted girls married off ",244,unrelated
Hundreds of Palestinians flee as Israel opens dams into Gaza Valley,244,unrelated
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",244,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,244,unrelated
"Soon Marijuana May Lead to Ticket, Not Arrest, in New York",244,unrelated
"Israel opens dams, floods Gaza",244,unrelated
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,244,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,244,agree
Isilkulskom student has gained superhero powers after shock,244,unrelated
Omsk schoolboy turned into a man-magnet after shock,244,unrelated
The “Flood Libel” Propagandists of 2015,244,unrelated
Nigeria and Boko Haram 'agree ceasefire and girls' release',244,unrelated
"Boko Haram denies truce, says kidnapped girls married",244,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",244,agree
Schoolboy almost killed by electric shock claims he now has superpowers like Magneto,244,unrelated
"Islamic Tribunal Using Sharia Law In Texas Has Been Confirmed Tribunal members say they will avoid Sharia's ""criminal law.""",244,unrelated
Boy who suffered powerful electric shock claims he now has 'superpowers' like X-Men's Magneto as metal objects stick to him,244,unrelated
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",244,unrelated
"Fidel Castro Dead? Yes, He Is… But The Cuban Leader Is Alive, Death Rumors Proven False",244,unrelated
Electric shock turns Russian boy into Marvel's Magneto,244,unrelated
ISIS Claims to Have Intercepted Supplies From U.S. Airdrop,244,unrelated
Nigeria says ceasefire agreed with Boko Haram,244,unrelated
Rumor Fatigue Sets In at False Alarms of Castro’s Death,244,unrelated
"Palestine accuses Israel of opening dams, flooding Gaza, forcing evacuations",244,unrelated
Nigeria Says Boko Haram Cease-Fire May Lead to Release of Kidnapped Girls,244,unrelated
"Nigeria claims deal with Boko Haram on ceasefire, kidnapped girls",244,unrelated
Boko Haram 'to release abducted schoolgirls' as part of ceasefire agreement,244,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,244,unrelated
Israel denies causing Gaza floods by opening dams,244,unrelated
Boko Haram 'ceasefire' doubts after attacks reported in Nigeria,244,unrelated
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,244,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,244,unrelated
Rumors about Fidel Castro’s death again circulate on the Internet,244,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",244,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",244,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,244,unrelated
SEE IT: NBC meteorologist Mike Seidel appears to relieve himself during broadcast; network says he was looking for phone,831,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,831,unrelated
Brian Williams Demands Apology From Social Media Over Erroneous Urination Reports (Video),831,unrelated
Did NBC Nightly News Go Live To A Man Who Was Taking A Piss?,831,unrelated
Media outlets identify 'Jihadi John',831,discuss
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,831,unrelated
James Foley remembered as 'brave and tireless' journalist,831,unrelated
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,831,unrelated
Weatherman caught peeing live on camera,831,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,831,unrelated
Man Severed Penis That Failed To Impress Girls,831,unrelated
Nun gives birth to surprise baby after complaining of stomach pains,831,unrelated
Brian Williams Insists NBC News Meteorologist Did Not Pee in the Snow While on Air,831,unrelated
Weather Reporter Mike Seidel Was Caught Off Guard on Live TV and Appeared to Be Urinating in the Snow -- Watch!,831,unrelated
Man Chops Off and Throws Away His Small Penis After Bad Breakup,831,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",831,unrelated
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",831,unrelated
Man chops off his penis after his girlfriend breaks up with him,831,unrelated
‘Star Wars: The Force Awakens’ May Get An Early Release Date—Report,831,unrelated
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",831,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,831,unrelated
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,831,discuss
WAS NBC METEOROLOGIST MIKE SEIDEL PEEING IN THE SNOW ON CAMERA? A TESTY BRIAN WILLIAMS EXPLAINS,831,unrelated
Rumor Robert Plant Ripped Up $800 Million Contract To Reunite Led Zeppelin Called 'Rubbish',831,unrelated
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,831,unrelated
"Brian Williams: No, Our Meteorologist Was Not Peeing on Live TV",831,unrelated
Magic mushrooms found at Buckingham Palace,831,unrelated
‘Wild Misinformation’: Brian Williams Explains the Mike Seidel Liveshot,831,unrelated
Weather Reporter Caught Writing His Name In The Snow Was NOT Ready To Go On Camera (UPDATED),831,unrelated
"Man chops off own penis, throws it in a dustbin after poor show in bed",831,unrelated
Video messaging service verifies timing of CNN audio recording,831,unrelated
"Small meteorite strikes Nicaragua, government says",831,unrelated
NBC weatherman caught urinating in the woods live on air,831,unrelated
Weather Channel’s Mike Seidel was not caught with his pants down,831,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,831,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",831,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",831,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,831,unrelated
Brian Williams Debunks Peeing Meteorologist Report On ‘NBC Nightly News': Video,831,unrelated
Jilted lover chops off his penis after girlfriend dumps him,831,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,831,unrelated
Rumor debunked: RoboCop-style robots are not patrolling Microsoft's campus,831,unrelated
"Piper Jaffray pegs stainless steel Apple Watch price at $499, Edition at $4,999",831,unrelated
Man chops off own penis after being dumped by his girlfriend,831,unrelated
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,831,discuss
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,2113,discuss
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2113,discuss
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",2113,discuss
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,2113,discuss
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,2113,discuss
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,2113,discuss
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,2113,discuss
Sergeant-at-Arms stopped shooter on Parliament Hill,2113,discuss
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2113,discuss
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,2113,discuss
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,2113,discuss
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",2113,discuss
Magic Mushrooms Found in Queen Elizabeth's Garden at Buckingham Palace,1197,unrelated
Seth Rogen to play Steve Wozniak alongside Christian Bale's Steve Jobs,1197,unrelated
Christian Bale quits Steve Jobs movie,1197,unrelated
Seth Rogen reportedly nabs Steve Wozniak role in Steve Jobs filmSteve Jobs Iconic Moments,1197,unrelated
Canadian-Israeli woman reportedly kidnapped by ISIS: Jerusalem Post,1197,unrelated
Isilkulskom student has gained superhero powers after shock,1197,unrelated
Seth Rogen to Play Apple’s Steve Wozniak,1197,unrelated
11 aircraft are missing from ‘terrorist-held’ Tripoli airport ahead of 9/11 anniversary,1197,agree
Canadian-Israeli Woman May Have Been Captured In Syria: Reports,1197,unrelated
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,1197,unrelated
The Apple Watch has a low-power mode that only tells the time,1197,unrelated
Kurds Deny Gill Rosenberg was in Kobane,1197,unrelated
"Gill Rosenberg, former IDF soldier, possibly captured by ISIS while fighting with Kurds",1197,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,1197,discuss
"Gill Rosenberg, Canadian-Israeli Woman Feared Kidnapped By ISIS, Says She's Safe",1197,unrelated
Nationwide turkey recall? Ebola-infected birds? USDA debunks the hoax,1197,unrelated
Seth Rogen set to play Steve Wozniak in Danny Boyle's Steve Jobs biopic,1197,unrelated
Report: Israeli-Canadian woman fighting Islamic State has been kidnapped by terror group,1197,unrelated
